Model,submission,N_B,Y,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Hub License,Epoch_AI_Open_Weights,type_group,family,namespace,license_permissive,strict_open,license_only_unverified,license_explicit_no,epoch_publication,publication_lag_days,t_month,logN
BAAI/Infinity-Instruct-3M-0625-Mistral-7B,2024-08-05,7.242,22.843425216048672,58.67420666054956,28.82328942958971,7.628398791540786,4.921700223713646,12.23828125,24.774674940898343,apache-2.0,,posttrained,mistral,baai,True,False,True,False,,,1.9055441478439425,0.8598585204809929
BAAI/Infinity-Instruct-3M-0625-Qwen2-7B,2024-08-05,7.616,26.199808011295485,55.53930238434022,34.65682860864863,19.259818731117825,8.389261744966444,6.461718749999999,32.89191784869976,apache-2.0,,posttrained,qwen,baai,True,False,True,False,,,1.9055441478439425,0.8817269353764179
BAAI/Infinity-Instruct-3M-0625-Yi-1.5-9B,2024-08-05,8.829,28.14496041142372,51.85984299436606,35.37870748220464,16.389728096676738,13.870246085011187,16.724739583333335,34.64649822695036,apache-2.0,,posttrained,yi,baai,True,False,True,False,,,1.9055441478439425,0.9459115168192734
BAAI/Infinity-Instruct-7M-0729-Llama3_1-8B,2024-08-05,8.03,23.447423677135685,61.31952109292233,30.88880460756557,12.764350453172204,5.7046979865771785,5.297135416666668,24.710032505910167,llama3.1,,posttrained,llama,baai,False,False,False,False,,,1.9055441478439425,0.9047155452786809
BAAI/Infinity-Instruct-7M-0729-mistral-7B,2024-08-05,7.242,23.21644934658775,61.61928128476886,28.697915491520025,8.308157099697885,5.369127516778524,10.04010416666667,25.26411052009456,apache-2.0,,posttrained,mistral,baai,True,False,True,False,,,1.9055441478439425,0.8598585204809929
BAAI/Infinity-Instruct-7M-Gen-Llama3_1-70B,2024-09-26,70.554,37.48445364047765,73.35458804859994,52.49894685232329,25.22658610271904,16.778523489932887,16.97161458333333,40.07646276595744,llama3.1,,posttrained,llama,baai,False,False,False,False,,,3.6139630390143735,1.8485216407506466
BAAI/Infinity-Instruct-7M-Gen-Llama3_1-8B,2024-08-29,8.03,23.447423677135685,61.31952109292233,30.88880460756557,12.764350453172204,5.7046979865771785,5.297135416666668,24.710032505910167,llama3.1,,posttrained,llama,baai,False,False,False,False,,,2.6940451745379876,0.9047155452786809
BAAI/Infinity-Instruct-7M-Gen-mistral-7B,2024-08-29,7.242,23.191053766563783,61.46690780462506,28.697915491520025,8.308157099697885,5.369127516778524,10.04010416666667,25.26411052009456,apache-2.0,,posttrained,mistral,baai,True,False,True,False,,,2.6940451745379876,0.8598585204809929
BAAI/OPI-Llama-3.1-8B-Instruct,2024-09-21,8.03,8.53160439699765,20.745510800232275,9.76871171424153,1.3595166163141994,3.243847874720355,3.579427083333334,12.492612293144209,llama3.1,,posttrained,llama,baai,False,False,False,False,,,3.4496919917864477,0.9047155452786809
BEE-spoke-data/Meta-Llama-3-8Bee,2024-07-04,8.03,14.657811877680324,19.506575885317623,24.19903269979749,4.833836858006042,8.501118568232664,6.242447916666666,24.66385933806146,llama3,,posttrained,llama,bee-spoke-data,False,False,False,False,,,0.8542094455852156,0.9047155452786809
BEE-spoke-data/smol_llama-101M-GQA,2024-07-06,0.101,4.019599868138451,13.843712460715349,3.1980040943527936,0.6042296072507553,1.0067114093959737,4.275520833333334,1.1894208037825047,apache-2.0,,pretrained,llama,bee-spoke-data,True,False,True,False,,,0.919917864476386,-0.9956786262173574
BEE-spoke-data/smol_llama-220M-GQA,2024-06-26,0.218,6.577800964187134,23.860468002677344,3.03784275772053,1.0574018126888218,0.7829977628635317,9.067708333333334,1.6603871158392434,apache-2.0,,pretrained,llama,bee-spoke-data,True,False,True,False,,,0.5913757700205339,-0.6615435063953952
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,2024-06-26,0.218,6.629850832257909,19.88124842085666,2.314902449149024,0.6797583081570997,1.230425055928408,14.261718750000002,1.4110520094562635,apache-2.0,,continually_pretrained,llama,bee-spoke-data,True,False,True,False,,,0.5913757700205339,-0.6615435063953952
BEE-spoke-data/smol_llama-220M-openhermes,2024-09-21,0.218,4.938005238605682,15.552290145702292,3.107692077087363,1.0574018126888218,2.348993288590602,6.224479166666669,1.337174940898345,apache-2.0,,posttrained,llama,bee-spoke-data,True,False,True,False,,,3.4496919917864477,-0.6615435063953952
BEE-spoke-data/tFINE-900m-e16-d32-flan,2024-09-13,0.887,4.597533011984676,15.057713533424646,4.411893932611097,0.9818731117824772,0.0,3.718750000000001,3.4149674940898342,apache-2.0,,posttrained,namespace:bee-spoke-data,bee-spoke-data,True,False,True,False,,,3.186858316221766,-0.0520763801682736
BEE-spoke-data/tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024,2024-09-14,0.887,5.999886320692095,13.206735905176044,4.737018282627999,1.0574018126888218,0.5592841163310973,13.808854166666668,2.6300236406619386,apache-2.0,,posttrained,namespace:bee-spoke-data,bee-spoke-data,True,False,True,False,,,3.2197125256673513,-0.0520763801682736
BEE-spoke-data/tFINE-900m-e16-d32-instruct_2e,2024-09-22,0.887,5.908138429401099,14.02855534426433,5.013070335904381,1.3595166163141994,1.230425055928408,11.187239583333335,2.6300236406619386,apache-2.0,,posttrained,namespace:bee-spoke-data,bee-spoke-data,True,False,True,False,,,3.482546201232033,-0.0520763801682736
BEE-spoke-data/tFINE-900m-instruct-orpo,2024-09-23,0.887,3.6963079249542905,13.299157346950537,3.267300577931774,1.5861027190332326,1.230425055928408,1.1067708333333328,1.6880910165484628,apache-2.0,,posttrained,namespace:bee-spoke-data,bee-spoke-data,True,False,True,False,,,3.515400410677618,-0.0520763801682736
BSC-LT/salamandra-7b,2024-11-22,7.768,5.704911444345451,13.673829882489574,10.157421990520298,0.3776435045317221,2.684563758389265,1.86171875,5.474290780141842,apache-2.0,,pretrained,namespace:bsc-lt,bsc-lt,True,False,True,False,,,5.486652977412731,0.8903092168999485
BSC-LT/salamandra-7b-instruct,2024-11-22,7.768,10.181243697003833,24.507418095098785,14.688128545731288,0.8308157099697886,1.9015659955257265,10.213020833333337,8.946513002364064,apache-2.0,,pretrained,namespace:bsc-lt,bsc-lt,True,False,True,False,,,5.486652977412731,0.8903092168999485
Ba2han/Llama-Phi-3_DoRA,2024-06-26,3.821,25.469895001154402,51.30531434371911,37.24916418079274,12.16012084592145,10.17897091722595,9.532552083333336,32.393247635933804,mit,,posttrained,llama,ba2han,True,False,True,False,,,0.5913757700205339,0.5821770376884089
Baptiste-HUVELLE-10/LeTriomphant2.2_ECE_iLAB,2025-02-28,72.706,41.30426754456703,50.76330802271307,61.61232489960707,44.48640483383686,19.910514541387023,17.15234375,53.90070921985816,apache-2.0,,merge,namespace:baptiste-huvelle-10,baptiste-huvelle-10,True,False,True,False,,,8.706365503080082,1.8615702521158346
BenevolenceMessiah/Qwen2.5-72B-2x-Instruct-TIES-v1.0,2024-11-24,72.7,42.26732013588396,54.73499204333391,61.91149453060484,57.85498489425982,15.659955257270694,12.016666666666673,51.425827423167846,,Yes,merge,qwen,benevolencemessiah,False,False,False,False,2024-09-19,66.0,5.552361396303901,1.861534410859038
BenevolenceMessiah/Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0,2024-09-22,28.309,15.071091657550612,30.115316249772825,26.877991478721707,4.154078549848943,1.6778523489932915,8.930729166666667,18.67058215130024,apache-2.0,,merge,yi,benevolencemessiah,True,False,True,False,,,3.482546201232033,1.4519245284201217
BlackBeenie/Bloslain-8B-v0.2,2024-11-19,8.03,23.803914231544336,50.23371321427148,30.66290179734065,14.501510574018129,7.494407158836691,10.446614583333334,29.484338061465724,,,merge,namespace:blackbeenie,blackbeenie,False,False,False,False,,,5.388090349075975,0.9047155452786809
BlackBeenie/Llama-3.1-8B-OpenO1-SFT-v0.1,2024-12-29,8.03,21.4004099666704,51.240375536908736,26.034289552808826,15.256797583081571,2.460850111856823,5.726562500000003,27.683584515366427,apache-2.0,,posttrained,llama,blackbeenie,True,False,True,False,,,6.702258726899384,0.9047155452786809
BlackBeenie/Llama-3.1-8B-pythonic-passthrough-merge,2024-11-06,20.245,7.3995789368526035,23.158552640327663,9.359904687487282,1.1329305135951662,2.460850111856823,4.593229166666666,3.692006501182032,,,merge,llama,blackbeenie,False,False,False,False,,,4.960985626283367,1.3063177811044322
BlackBeenie/Neos-Gemma-2-9b,2024-11-11,9.242,25.475663495967385,58.75665456544192,35.638851313766615,9.818731117824774,9.731543624161072,5.785416666666667,33.12278368794326,apache-2.0,,posttrained,gemma,blackbeenie,True,False,True,False,,,5.125256673511293,0.9657659641826862
BlackBeenie/Neos-Llama-3.1-8B,2024-11-12,8.03,19.51217705998031,49.43937641014729,21.080122945815933,13.217522658610273,2.460850111856823,5.740364583333334,25.1348256501182,apache-2.0,,posttrained,llama,blackbeenie,True,False,True,False,,,5.158110882956879,0.9047155452786809
BlackBeenie/Neos-Llama-3.1-base,2024-11-11,4.65,3.9687947544913142,17.508211545366294,2.2214471263806472,0.0,0.0,2.83828125,1.2448286052009452,,,posttrained,llama,blackbeenie,False,False,False,False,,,5.125256673511293,0.667452952889954
BlackBeenie/Neos-Phi-3-14B-v0.1,2024-11-27,13.96,27.032306783654633,40.22449323350931,46.63138689861978,17.82477341389728,7.38255033557047,10.534375000000002,39.596261820330966,apache-2.0,,posttrained,phi,blackbeenie,True,False,True,False,,,5.650924024640657,1.1448854182871424
BlackBeenie/llama-3-luminous-merged,2024-10-11,8.03,21.618577268829103,43.234506664538976,30.64368722878725,8.685800604229607,5.7046979865771785,10.628645833333335,30.81412529550828,,,merge,llama,blackbeenie,False,False,False,False,,,4.1067761806981515,0.9047155452786809
BlackBeenie/llama-3.1-8B-Galore-openassistant-guanaco,2024-10-19,8.03,18.37421537036845,26.34842218646525,31.444704759068383,6.646525679758309,6.711409395973152,14.578124999999996,24.516105200945624,,,posttrained,llama,blackbeenie,False,False,False,False,,,4.369609856262834,0.9047155452786809
Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,2024-12-16,5.199,19.012851991491477,51.72497861230424,18.65022251208589,12.386706948640484,6.487695749440718,5.824479166666667,19.00302895981088,llama3.2,,posttrained,llama,bllossom,False,False,False,False,,,6.275154004106776,0.7159198174335795
BoltMonkey/DreadMix,2024-10-13,8.03,28.76173172145654,70.94908176970438,34.84501521605123,15.55891238670695,6.599552572706939,13.619010416666663,30.99881796690307,,,merge,namespace:boltmonkey,boltmonkey,False,False,False,False,,,4.172484599589322,0.9047155452786809
BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,2024-10-01,8.03,21.345510590269537,45.9023169634348,30.79378475265928,9.365558912386708,3.243847874720355,9.532552083333336,29.235002955082745,llama3.1,,posttrained,namespace:boltmonkey,boltmonkey,False,False,False,False,,,3.7782340862423,0.9047155452786809
BoltMonkey/SuperNeuralDreadDevil-8b,2024-10-13,8.03,27.11105496878025,77.09898624538445,32.61215762394777,9.290030211480364,5.592841163310966,8.3109375,29.76137706855792,,,merge,namespace:boltmonkey,boltmonkey,False,False,False,False,,,4.172484599589322,0.9047155452786809
BrainWave-ML/llama3.2-3B-maths-orpo,2024-10-24,3.0,5.07608283209792,20.490742341431847,2.3470409575204094,0.0,1.230425055928408,4.524739583333332,1.8635490543735225,apache-2.0,,posttrained,llama,brainwave-ml,True,False,True,False,,,4.5338809034907595,0.47712125471966244
BramVanroy/GEITje-7B-ultra,2024-10-28,7.242,11.022898819216543,37.23442687624392,12.879913010035898,1.5861027190332326,1.6778523489932915,1.5223958333333336,11.236702127659573,cc-by-nc-4.0,,posttrained,namespace:bramvanroy,bramvanroy,False,False,False,False,,,4.6652977412731005,0.8598585204809929
BramVanroy/fietje-2,2024-10-28,2.78,9.140300477810824,20.980332185268423,15.603676192567876,1.5861027190332326,0.5592841163310973,5.161979166666666,10.950428486997636,mit,,continually_pretrained,namespace:bramvanroy,bramvanroy,True,False,True,False,,,4.6652977412731005,0.4440447959180762
BramVanroy/fietje-2-chat,2024-10-28,2.775,10.615455210257904,29.17359273394593,17.718965848323496,1.8882175226586104,0.0,3.195052083333334,11.71690307328605,mit,,posttrained,namespace:bramvanroy,bramvanroy,True,False,True,False,,,4.6652977412731005,0.443262987458695
BramVanroy/fietje-2-instruct,2024-10-28,2.775,10.48571837435655,27.899639622867326,17.57247980884759,2.2658610271903323,0.0,2.914583333333334,12.26174645390071,mit,,posttrained,namespace:bramvanroy,bramvanroy,True,False,True,False,,,4.6652977412731005,0.443262987458695
CYFRAGOVPL/Llama-PLLuM-8B-base,2025-02-28,8.03,14.51887667865397,28.98874985039695,20.21873797779148,3.625377643504532,4.697986577181204,10.062239583333335,19.52016843971631,llama3.1,,continually_pretrained,llama,cyfragovpl,False,False,False,False,,,8.706365503080082,0.9047155452786809
CYFRAGOVPL/Llama-PLLuM-8B-chat,2025-02-28,8.03,14.61481701543444,35.148627862959174,16.279056764258215,3.3987915407854987,1.9015659955257265,11.856249999999998,19.104609929078016,llama3.1,,posttrained,llama,cyfragovpl,False,False,False,False,,,8.706365503080082,0.9047155452786809
CYFRAGOVPL/PLLuM-12B-base,2025-02-28,12.248,14.667469455106152,28.20937335159599,21.240801542833136,2.8700906344410875,5.369127516778524,10.979947916666667,19.335475768321512,apache-2.0,,continually_pretrained,namespace:cyfragovpl,cyfragovpl,True,False,True,False,,,8.706365503080082,1.0880651776902046
CYFRAGOVPL/PLLuM-12B-chat,2025-02-28,12.248,15.348386882498241,32.14360120037057,21.319737721095155,1.812688821752266,1.342281879194629,14.668229166666665,20.803782505910167,apache-2.0,,posttrained,namespace:cyfragovpl,cyfragovpl,True,False,True,False,,,8.706365503080082,1.0880651776902046
CYFRAGOVPL/PLLuM-12B-nc-base,2025-02-28,12.248,11.421222164941392,24.045310886226325,19.387664951963902,2.190332326283988,2.684563758389265,2.897135416666666,17.322325650118206,cc-by-nc-4.0,,continually_pretrained,namespace:cyfragovpl,cyfragovpl,False,False,False,False,,,8.706365503080082,1.0880651776902046
CYFRAGOVPL/PLLuM-12B-nc-chat,2025-02-28,12.248,14.59834275108251,28.34423773365781,23.008553823293614,1.2084592145015105,4.36241610738255,12.919270833333334,17.747118794326237,cc-by-nc-4.0,,posttrained,namespace:cyfragovpl,cyfragovpl,False,False,False,False,,,8.706365503080082,1.0880651776902046
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct,2024-12-20,3.213,23.50945092474288,71.98821349574685,21.49731033280348,20.54380664652568,2.796420581655479,3.9812500000000015,20.249704491725765,llama3.2,,posttrained,llama,carrotai,False,False,False,False,,,6.406570841889117,0.5069107255515181
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412,2024-12-19,3.213,20.301755342918195,47.818233398493774,20.17567961421505,17.598187311178247,5.7046979865771785,6.801041666666673,23.712692080378247,llama3.2,,posttrained,llama,carrotai,False,False,False,False,,,6.373716632443532,0.5069107255515181
Casual-Autopsy/L3-Umbral-Mind-RP-v2.0-8B,2024-07-02,8.03,25.899338809216697,71.22634609502786,32.48627762381486,10.95166163141994,4.921700223713646,5.550000000000002,30.26004728132387,llama3,,merge,namespace:casual-autopsy,casual-autopsy,False,False,False,False,,,0.7885010266940452,0.9047155452786809
CausalLM/14B,2024-06-12,14.0,17.235580154596317,27.882130524785342,24.780942674518663,7.552870090634441,7.046979865771815,11.468229166666667,24.682328605200944,wtfpl,,posttrained,namespace:causallm,causallm,False,False,False,False,,,0.13141683778234087,1.146128035678238
CausalLM/34b-beta,2024-06-26,34.389,23.29783304542188,30.43247472262486,36.677226262739055,4.833836858006042,12.863534675615217,6.924739583333334,48.05518617021277,gpl-3.0,,posttrained,namespace:causallm,causallm,False,False,False,False,,,0.5913757700205339,1.5364195471277338
CausalLM/preview-1-hf,2025-01-26,9.543,16.706753161023286,55.58928088582738,10.100940706274752,3.0211480362537766,1.5659955257270708,1.1067708333333328,28.856382978723406,,,posttrained,namespace:causallm,causallm,False,False,False,False,,,7.62217659137577,0.9796849238270258
Changgil/K2S3-14b-v0.2,2024-06-27,14.352,15.275784761251337,32.428401086893885,24.283946726650168,5.740181268882175,4.138702460850116,6.7992187500000005,18.26425827423168,cc-by-nc-4.0,,posttrained,namespace:changgil,changgil,False,False,False,False,,,0.6242299794661191,1.156912425700017
Changgil/K2S3-v0.1,2024-06-27,14.352,14.839283995827836,32.76561745058666,24.559557672503782,4.607250755287009,1.9015659955257265,7.842447916666667,17.359264184397162,cc-by-nc-4.0,,posttrained,namespace:changgil,changgil,False,False,False,False,,,0.6242299794661191,1.156912425700017
ClaudioItaly/Albacus,2024-09-08,8.987,20.505574062384014,46.674157901035926,31.63886474402479,7.099697885196375,2.9082774049217,10.658072916666663,24.054373522458626,mit,,merge,namespace:claudioitaly,claudioitaly,True,False,True,False,,,3.02258726899384,0.9536147416906405
ClaudioItaly/Book-Gut12B,2024-09-17,12.248,23.39409811229197,39.984685080032094,34.63219258973313,10.196374622356496,7.606263982102905,18.276041666666668,29.669030732860524,mit,,merge,namespace:claudioitaly,claudioitaly,True,False,True,False,,,3.3182751540041067,1.0880651776902046
ClaudioItaly/Evolutionstory-7B-v2.2,2024-09-01,7.242,20.810835332574907,48.137940664104576,31.62386474402479,7.099697885196375,3.355704697986576,10.658072916666663,23.98973108747045,mit,,merge,namespace:claudioitaly,claudioitaly,True,False,True,False,,,2.7926078028747434,0.8598585204809929
ClaudioItaly/intelligence-cod-rag-7b-v3,2024-12-02,7.616,31.836966345244434,68.97820006471717,34.776158539494425,38.06646525679759,3.0201342281879207,10.675520833333335,35.50531914893617,mit,,posttrained,namespace:claudioitaly,claudioitaly,True,False,True,False,,,5.815195071868583,0.8817269353764179
CohereForAI/aya-23-35B,2024-06-12,34.981,24.755408446939658,64.61932117891638,34.85836046775463,3.474320241691843,5.92841163310962,13.47369791666666,26.17833924349881,cc-by-nc-4.0,,posttrained,aya,cohereforai,False,False,False,False,,,0.13141683778234087,1.5438322204735402
CohereForAI/aya-23-8B,2024-06-12,8.028,16.010983148168723,46.98887839820566,20.20376064673937,1.6616314199395772,4.586129753914992,8.424479166666664,14.2010195035461,cc-by-nc-4.0,,posttrained,aya,cohereforai,False,False,False,False,,,0.13141683778234087,0.9046073638154479
